orderId,created,status,time_guarantee,time,customerId,dispatch,platform,currency,subtotal,discount,tax,service_fees,tip,delivery,total,cash,card,Chicken Wings,Hummus,Carbonated,Lamb Chops,Pita Bread,Baba Ghanouj,Muhammara,Msakhan,Mamyaldi Vegan,Citrus Chicken,Garden,Eggplant,Lamb Kebab,Falafel,Baklava,Sampler Plate,Chicken Kebab,Muhalabia,Extra Pita Bread,Red,Labne,Margherita,Chicken Biryani,Rawa,Chopped,Zatter Mini,Avocado,Zatter,Merguez,Fruit Salad,Mujaddara,Lentil,Green,Moussaka,Foule,Shrimp Biryani,Basbousa,Cutlery Set,Carrot Juice,Chilled Hibiscus,Seafood,Mamyaldi,Margherita Mini,Msakhan Mini,Coffee,Merguez Kebab,Cutlery,Serving Spoons,Plastic Plates,Plastic Cups,Lemonade,Vegan Biryani,Green Mini,Red Mini,Rawa Mini,Vegetarian Biryani,Saffroni,Fresh Margarita,Nivik,Lahmbajeen,Margherita and Msakhan Pizza,"Zardetto, Prosecco",Passion,"Falafel, one dip, baklava","Chicken Kebab, one dip, baklava",Mastiha,Founders,"Massaya, Le Colombier Red Blend",Dogfish,Merguez and Moussaka,Two Roads,"Margherita Pizza, Chicken Wings, Baklava",Chateau Vieux Meyney,East Rock,Any three pizzas,"Lahmbajeen Pizza, two dips",Mojito,Almaza,Creta Roble,Sip of Sunshine Draft,"Clos Saint Thomas, Obeidy",Bottled Water,Orange Juice,Tea
65,11/9/19 18:20,accepted,about,11/9/19 19:00,1315,takeout,mobile web,USD,60,0,4.41,0,0,0,64.41,64.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,11/9/19 18:02,accepted,about,11/9/19 19:00,1502,delivery,web,USD,46,0,3.38,0,0,0,49.38,0,49.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,11/15/19 12:05,accepted,about,11/15/19 12:45,883,takeout,web,USD,50,0,3.68,0,0,0,53.68,53.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,11/17/19 16:51,accepted,about,11/17/19 18:00,1003,delivery,mobile web,USD,34,0,2.5,0,550,0,42,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,11/17/19 19:21,accepted,about,11/17/19 20:15,27,delivery,web,USD,46,0,3.38,0,0,0,49.38,0,49.38,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,11/15/19 15:11,accepted,about,11/19/19 12:45,1507,delivery,web,USD,330,0,0,0,3300,0,363,0,363,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,11/22/19 12:38,accepted,about,11/22/19 13:30,671,takeout,web,USD,79,0,5.81,0,0,0,84.81,0,84.81,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,11/24/19 17:55,accepted,about,11/24/19 18:30,684,takeout,mobile web,USD,46,0,3.38,0,0,0,49.38,0,49.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,11/30/19 16:54,accepted,about,11/30/19 17:45,1459,delivery,web,USD,41,0,3.01,0,0,0,44.01,0,44.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,12/1/19 17:35,canceled,about,12/1/19 18:45,583,delivery,mobile web,USD,39,0,2.87,0,200,0,43.87,0,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,12/1/19 17:36,canceled,about,12/1/19 18:45,583,delivery,mobile web,USD,39,0,2.87,0,200,0,43.87,0,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,12/1/19 17:37,canceled,about,12/1/19 18:45,583,delivery,mobile web,USD,39,0,2.87,0,200,0,43.87,0,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,12/1/19 17:38,canceled,about,12/1/19 18:45,583,delivery,mobile web,USD,39,0,2.87,0,200,0,43.87,0,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,12/7/19 15:07,accepted,about,12/7/19 17:00,420,delivery,web,USD,255,0,18.74,0,2000,0,293.74,0,293.74,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,12/11/19 15:53,accepted,about,12/11/19 16:40,468,delivery,mobile web,USD,34,0,2.5,0,0,0,36.5,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,12/12/19 12:48,accepted,about,12/12/19 16:50,554,delivery,web,USD,30,0,2.21,0,500,0,37.21,0,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,12/12/19 16:40,accepted,about,12/12/19 17:45,829,takeout,web,USD,55,0,4.04,0,600,0,65.04,0,65.04,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,12/13/19 17:52,accepted,about,12/13/19 18:45,469,delivery,web,USD,40,0,2.94,0,0,0,42.94,0,42.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,12/14/19 16:27,accepted,about,12/14/19 17:15,468,delivery,mobile web,USD,32.01,0,2.35,0,0,0,34.35,0,34.35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,12/20/19 12:55,accepted,about,12/20/19 18:00,254,delivery,mobile web,USD,192,0,14.11,0,0,0,206.11,0,206.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,12/20/19 18:00,accepted,about,12/20/19 18:45,1460,delivery,mobile web,USD,70,0,5.15,0,1000,0,85.15,0,85.15,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,12/20/19 19:54,accepted,about,12/20/19 20:45,1142,delivery,web,USD,40,0,2.94,0,0,0,42.94,0,42.94,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,12/22/19 17:40,accepted,about,12/22/19 18:30,1512,delivery,web,USD,52,0,3.82,0,1100,0,66.82,0,66.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,12/27/19 15:34,canceled,before,12/27/19 16:19,468,delivery,mobile web,USD,31,0,2.28,0,0,0,33.28,0,33.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,12/27/19 15:35,accepted,before,12/27/19 16:20,468,delivery,mobile web,USD,31,0,2.28,0,0,0,33.28,0,33.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,12/27/19 16:35,accepted,before,12/27/19 17:20,1261,delivery,web,USD,52,0,3.82,0,500,0,60.82,0,60.82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,12/27/19 17:46,accepted,before,12/27/19 18:31,27,delivery,web,USD,96,0,7.06,0,1800,0,121.06,0,121.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,12/31/19 17:21,accepted,before,12/31/19 17:51,1191,takeout,mobile web,USD,43,0,3.16,0,0,0,46.16,0,46.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,12/31/19 18:07,accepted,before,12/31/19 18:37,787,takeout,mobile web,USD,121,0,8.89,0,500,0,134.89,0,134.89,0,1,0,0,0,2,0,0,0,1,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,12/31/19 20:33,accepted,before,12/31/19 21:18,1758,delivery,mobile web,USD,32.01,0,2.35,0,0,0,34.35,0,34.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1/4/20 20:37,accepted,before,1/4/20 21:22,1234,delivery,mobile web,USD,31,0,2.28,0,300,0,36.28,0,36.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1/5/20 17:19,accepted,before,1/5/20 18:04,1208,delivery,web,USD,31,0,2.28,0,0,0,33.28,33.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1/8/20 17:52,accepted,before,1/8/20 18:37,468,delivery,mobile web,USD,32.01,0,2.35,0,0,0,34.35,0,34.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1/10/20 18:24,accepted,before,1/10/20 18:54,808,takeout,web,USD,44,0,3.23,0,500,0,52.23,0,52.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1/11/20 17:47,accepted,before,1/11/20 18:17,655,takeout,mobile web,USD,31,0,2.28,0,0,0,33.28,33.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1/11/20 18:08,accepted,before,1/11/20 18:38,487,takeout,web,USD,30,0,2.21,0,0,0,32.21,0,32.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1/12/20 18:30,accepted,before,1/12/20 19:00,655,takeout,mobile web,USD,30,0,2.21,0,0,0,32.21,32.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1/17/20 16:18,accepted,before,1/17/20 17:03,964,delivery,mobile web,USD,34,0,2.5,0,720,0,43.7,0,43.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1/18/20 15:32,accepted,before,1/18/20 16:02,1345,takeout,web,USD,16.01,0,1.18,0,0,0,17.18,0,17.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1/19/20 19:38,accepted,before,1/19/20 20:23,1852,delivery,mobile web,USD,33,0,2.43,0,500,0,40.43,0,40.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1/21/20 17:19,accepted,before,1/21/20 17:49,1652,takeout,mobile web,USD,53,0,3.9,0,0,0,56.9,0,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1/21/20 17:33,accepted,before,1/21/20 18:03,1796,takeout,web,USD,56,0,4.12,0,600,0,66.12,0,66.12,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1/22/20 16:03,accepted,before,1/22/20 16:48,468,delivery,mobile web,USD,32.01,0,2.35,0,0,0,34.35,0,34.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1/22/20 18:54,accepted,before,1/22/20 19:24,823,takeout,web,USD,40,0,2.94,0,600,0,48.94,0,48.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1/23/20 16:50,accepted,before,1/23/20 17:35,468,delivery,mobile web,USD,33,0,2.43,0,0,0,35.43,0,35.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1/25/20 16:18,accepted,before,1/25/20 16:48,1365,takeout,mobile web,USD,80,0,5.88,0,0,0,85.88,0,85.88,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1/25/20 16:47,accepted,before,1/25/20 17:17,1345,takeout,web,USD,17,0,1.25,0,0,0,18.25,0,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1/25/20 18:38,accepted,before,1/25/20 19:08,655,takeout,mobile web,USD,50,0,3.68,0,0,0,53.68,53.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1/25/20 19:06,accepted,before,1/25/20 19:51,851,delivery,mobile web,USD,105,0,7.72,0,0,0,112.72,0,112.72,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1/28/20 17:25,accepted,before,1/28/20 17:55,1652,takeout,mobile web,USD,56,0,4.12,0,300,0,63.12,0,63.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1/28/20 18:04,accepted,before,1/28/20 18:34,26,takeout,mobile web,USD,51,0,3.75,0,0,0,54.75,0,54.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1/29/20 9:07,accepted,about,1/29/20 15:30,1414,delivery,web,USD,370,0,27.2,0,0,0,397.2,0,397.2,0,1,0,0,1,0,0,0,0,0,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1/28/20 16:39,accepted,about,1/29/20 17:15,1595,delivery,web,USD,240,0,17.64,0,0,0,257.64,0,257.64,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1/29/20 16:43,accepted,before,1/29/20 17:28,468,delivery,mobile web,USD,31,0,2.28,0,0,0,33.28,0,33.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1/22/20 12:27,accepted,about,1/30/20 12:45,1414,delivery,web,USD,405,0,29.77,0,0,0,434.77,0,434.77,0,1,0,0,2,1,0,0,0,0,1,0,2,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1/30/20 17:29,accepted,before,1/30/20 17:59,1297,takeout,mobile web,USD,23,0,1.69,0,0,0,24.69,24.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
